
==========================================================================================
### PARALLAX FACEBOOK LOGIN LOGGER
==========================================================================================
[2026-09-01 01:06:02.128] [INFO] ADB_SERIAL=10.81.221.116:42435
[2026-09-01 01:06:02.128] [INFO] TARGET=com.onecore.loader
[2026-09-01 01:06:02.129] [INFO] Sensitive auth/token/cookie/password values are automatically redacted.

==========================================================================================
### DEVICE INFORMATION
==========================================================================================
[2026-09-01 01:06:02.238] [SERIAL] [aaudio.hw_burst_min_usec]: [2000]
[2026-09-01 01:07:22.903] [LOGCAT] 09-01 01:07:22.478 31303 31306 I artd    : GetBestInfo: vdex next to the dex file (/data/user_de/0/com.google.android.gms/app_chimera/m/00000048/oat/arm64/dl-TfliteDynamiteDynamite.integ_260580502100400.vdex) is kOatUpToDate with filter 'verify' executable 'false'
[2026-09-01 01:07:22.903] [LOGCAT] 09-01 01:07:22.479 31303 31306 I artd    : GetBestInfo: vdex next to the dex file (/data/user_de/0/com.google.android.gms/app_chimera/m/00000103/oat/arm64/dl-Appsearch.optional_263032100400.vdex) is kOatUpToDate with filter 'verify' executable 'false'
[2026-09-01 01:07:22.903] [LOGCAT] 09-01 01:07:22.483 26095 26095 E CamX    : [ERROR][HAL    ] camxhal3.cpp:1175 PreLoadLiberary() Loaded Library com.qualcomm.mcx.linearmapper.so success
[2026-09-01 01:07:22.903] [LOGCAT] 09-01 01:07:22.485 26095 26095 E CamX    : [ERROR][HAL    ] camxhal3.cpp:1175 PreLoadLiberary() Loaded Library com.qualcomm.mcx.distortionmapper.so success
[2026-09-01 01:07:22.903] [LOGCAT] 09-01 01:07:22.486 31303 31306 I artd    : GetBestInfo: vdex next to the dex file (/data/user_de/0/com.google.android.gms/app_chimera/m/000000fc/oat/arm64/dl-Games.optional_263032100000.vdex) is kOatUpToDate with filter 'verify' executable 'false'
[2026-09-01 01:07:22.904] [LOGCAT] 09-01 01:07:22.490 31303 31306 I artd    : GetBestInfo: vdex next to the dex file (/data/user_de/0/com.google.android.gms/app_chimera/m/000000fb/oat/arm64/dl-BrellaDynamite.optional_263032100400.vdex) is kOatUpToDate with filter 'verify' executable 'false'
[2026-09-01 01:07:22.904] [LOGCAT] 09-01 01:07:22.491 26095 26095 E CamX    : [ERROR][HAL    ] camxhal3.cpp:1175 PreLoadLiberary() Loaded Library com.qualcomm.mcx.policy.mfl.so success
[2026-09-01 01:07:22.904] [LOGCAT] 09-01 01:07:22.492 31303 31306 I artd    : GetBestInfo: vdex next to the dex file (/data/user_de/0/com.google.android.gms/app_chimera/m/00000108/oat/arm64/dl-VisionFace.optional_263032100400.vdex) is kOatUpToDate with filter 'verify' executable 'false'
[2026-09-01 01:07:22.904] [LOGCAT] 09-01 01:07:22.493 31303 31306 I artd    : GetBestInfo: vdex next to the dex file (/data/user_de/0/com.google.android.gms/app_chimera/m/00000106/oat/arm64/dl-MlkitBarcodeUi.optional_263032100400.vdex) is kOatUpToDate with filter 'verify' executable 'false'
[2026-09-01 01:07:22.904] [LOGCAT] 09-01 01:07:22.493 26095 26095 E CamX    : [ERROR][HAL    ] camxhal3.cpp:1175 PreLoadLiberary() Loaded Library /vendor/lib64/com.qti.feature2.anchorsync.so success
[2026-09-01 01:07:22.904] [LOGCAT] 09-01 01:07:22.493 31303 31306 I artd    : GetBestInfo: vdex next to the dex file (/data/user_de/0/com.google.android.gms/app_chimera/m/00000101/oat/arm64/dl-IdentityCredentialsPlatform.optional_263032100400.vdex) is kOatUpToDate with filter 'verify' executable 'false'
[2026-09-01 01:07:22.904] [LOGCAT] 09-01 01:07:22.493 26095 26095 E CamX    : [ERROR][HAL    ] camxhal3.cpp:1175 PreLoadLiberary() Loaded Library /vendor/lib64/com.qti.feature2.demux.so success
[2026-09-01 01:07:22.904] [LOGCAT] 09-01 01:07:22.494 26095 26095 E CamX    : [ERROR][HAL    ] camxhal3.cpp:1175 PreLoadLiberary() Loaded Library /vendor/lib64/com.qti.feature2.derivedoffline.so success
[2026-09-01 01:07:22.904] [LOGCAT] 09-01 01:07:22.494 26095 26095 E CamX    : [ERROR][HAL    ] camxhal3.cpp:1175 PreLoadLiberary() Loaded Library /vendor/lib64/com.qti.feature2.fusion.so success
[2026-09-01 01:07:22.904] [LOGCAT] 09-01 01:07:22.494 26095 26095 E CamX    : [ERROR][HAL    ] camxhal3.cpp:1175 PreLoadLiberary() Loaded Library /vendor/lib64/com.qti.feature2.generic.so success
[2026-09-01 01:07:22.904] [LOGCAT] 09-01 01:07:22.494 26095 26095 E CamX    : [ERROR][HAL    ] camxhal3.cpp:1175 PreLoadLiberary() Loaded Library /vendor/lib64/com.qti.feature2.hdr.so success
[2026-09-01 01:07:22.904] [LOGCAT] 09-01 01:07:22.494 26095 26095 E CamX    : [ERROR][HAL    ] camxhal3.cpp:1175 PreLoadLiberary() Loaded Library /vendor/lib64/com.qti.feature2.mcreprocrt.so success
[2026-09-01 01:07:22.905] [LOGCAT] 09-01 01:07:22.494 26095 26095 E CamX    : [ERROR][HAL    ] camxhal3.cpp:1175 PreLoadLiberary() Loaded Library /vendor/lib64/com.qti.feature2.memcpy.so success
[2026-09-01 01:07:22.905] [LOGCAT] 09-01 01:07:22.494 31303 31306 I artd    : GetBestInfo: vdex next to the dex file (/data/user_de/0/com.google.android.gms/app_chimera/m/0000011e/oat/arm64/dl-TfliteDynamiteDynamite.integ_262730502100400.vdex) is kOatUpToDate with filter 'verify' executable 'false'
[2026-09-01 01:07:22.905] [LOGCAT] 09-01 01:07:22.495 26095 26095 E CamX    : [ERROR][HAL    ] camxhal3.cpp:1175 PreLoadLiberary() Loaded Library /vendor/lib64/com.qti.feature2.ml.so success
[2026-09-01 01:07:22.905] [LOGCAT] 09-01 01:07:22.495 26095 26095 E CamX    : [ERROR][HAL    ] camxhal3.cpp:1175 PreLoadLiberary() Loaded Library /vendor/lib64/com.qti.feature2.mux.so success
[2026-09-01 01:07:22.905] [LOGCAT] 09-01 01:07:22.495 26095 26095 E CamX    : [ERROR][HAL    ] camxhal3.cpp:1175 PreLoadLiberary() Loaded Library /vendor/lib64/com.qti.feature2.qcfa.so success
[2026-09-01 01:07:22.905] [LOGCAT] 09-01 01:07:22.495 26095 26095 E CamX    : [ERROR][HAL    ] camxhal3.cpp:1175 PreLoadLiberary() Loaded Library /vendor/lib64/com.qti.feature2.rawhdr.so success
[2026-09-01 01:07:22.905] [LOGCAT] 09-01 01:07:22.495 26095 26095 E CamX    : [ERROR][HAL    ] camxhal3.cpp:1175 PreLoadLiberary() Loaded Library /vendor/lib64/com.qti.feature2.realtimeserializer.so success
[2026-09-01 01:07:22.905] [LOGCAT] 09-01 01:07:22.495 26095 26095 E CamX    : [ERROR][HAL    ] camxhal3.cpp:1175 PreLoadLiberary() Loaded Library /vendor/lib64/com.qti.feature2.rt.so success
[2026-09-01 01:07:22.905] [LOGCAT] 09-01 01:07:22.495 26095 26095 E CamX    : [ERROR][HAL    ] camxhal3.cpp:1175 PreLoadLiberary() Loaded Library /vendor/lib64/com.qti.feature2.rtmcx.so success
[2026-09-01 01:07:22.905] [LOGCAT] 09-01 01:07:22.496 26095 26095 E CamX    : [ERROR][HAL    ] camxhal3.cpp:1175 PreLoadLiberary() Loaded Library /vendor/lib64/com.qti.feature2.serializer.so success
[2026-09-01 01:07:22.905] [LOGCAT] 09-01 01:07:22.496 26095 26095 E CamX    : [ERROR][HAL    ] camxhal3.cpp:1175 PreLoadLiberary() Loaded Library /vendor/lib64/com.qti.feature2.statsregeneration.so success
[2026-09-01 01:07:22.905] [LOGCAT] 09-01 01:07:22.496 31303 31306 I artd    : GetBestInfo: vdex next to the dex file (/data/user_de/0/com.google.android.gms/app_chimera/m/00000105/oat/arm64/dl-GrowthUpgradeparty.optional_263032100000.vdex) is kOatUpToDate with filter 'verify' executable 'false'
[2026-09-01 01:07:22.905] [LOGCAT] 09-01 01:07:22.496 26095 26095 E CamX    : [ERROR][HAL    ] camxhal3.cpp:1175 PreLoadLiberary() Loaded Library /vendor/lib64/com.qti.feature2.stub.so success
[2026-09-01 01:07:22.906] [LOGCAT] 09-01 01:07:22.497 26095 26095 E CamX    : [ERROR][HAL    ] camxhal3.cpp:1175 PreLoadLiberary() Loaded Library /vendor/lib64/com.qti.feature2.swmf.so success
[2026-09-01 01:07:22.906] [LOGCAT] 09-01 01:07:22.497 31303 31306 I artd    : GetBestInfo: vdex next to the dex file (/data/user_de/0/com.google.android.gms/app_chimera/m/000000fd/oat/arm64/dl-Fastpair.optional_263032100000.vdex) is kOatUpToDate with filter 'verify' executable 'false'
[2026-09-01 01:07:22.906] [LOGCAT] 09-01 01:07:22.498 26095 26095 E CamX    : [ERROR][HAL    ] camxhal3.cpp:1175 PreLoadLiberary() Loaded Library /vendor/lib64/libcamxexternalformatutils.so success
[2026-09-01 01:07:22.906] [LOGCAT] 09-01 01:07:22.498 26095 26095 E CamX    : [ERROR][HAL    ] camxhal3.cpp:1175 PreLoadLiberary() Loaded Library /vendor/lib64/hw/android.hardware.graphics.mapper@4.0-impl-qti-display.so success
[2026-09-01 01:07:22.906] [LOGCAT] 09-01 01:07:22.498 31303 31306 I artd    : GetBestInfo: vdex next to the dex file (/data/user_de/0/com.google.android.gms/app_chimera/m/000000f9/oat/arm64/dl-MlkitOcrCommon.optional_263032100400.vdex) is kOatUpToDate with filter 'verify' executable 'false'
[2026-09-01 01:07:22.906] [LOGCAT] 09-01 01:07:22.499 26095 26095 E CamX    : [ERROR][HAL    ] camxhal3.cpp:1175 PreLoadLiberary() Loaded Library /vendor/lib64/libipebpsstriping.so success
[2026-09-01 01:07:22.906] [LOGCAT] 09-01 01:07:22.499 31303 31306 I artd    : GetBestInfo: vdex next to the dex file (/data/user_de/0/com.google.android.gms/app_chimera/m/00000102/oat/arm64/dl-MlkitDocscan.optional_263032100400.vdex) is kOatUpToDate with filter 'verify' executable 'false'
[2026-09-01 01:07:22.906] [LOGCAT] 09-01 01:07:22.500 26095 26095 E CamX    : [ERROR][HAL    ] camxhal3.cpp:1175 PreLoadLiberary() Loaded Library /vendor/lib64/libOpenCL.so success
[2026-09-01 01:07:22.906] [LOGCAT] 09-01 01:07:22.500 31303 31306 I artd    : GetBestInfo: vdex next to the dex file (/data/user_de/0/com.google.android.gms/app_chimera/m/00000109/oat/arm64/dl-VisionBarcode.optional_263032100400.vdex) is kOatUpToDate with filter 'verify' executable 'false'
[2026-09-01 01:07:22.906] [LOGCAT] 09-01 01:07:22.501 26095 26095 E CamX    : [ERROR][HAL    ] camxhal3.cpp:1175 PreLoadLiberary() Loaded Library /vendor/lib64/camera/components/com.qti.eisv3.so success
[2026-09-01 01:07:22.906] [LOGCAT] 09-01 01:07:22.501 26095 26095 E CamX    : [ERROR][HAL    ] camxhal3.cpp:1175 PreLoadLiberary() Loaded Library /vendor/lib64/camera/components/com.qti.stats.pdlib.so success
[2026-09-01 01:07:22.906] [LOGCAT] 09-01 01:07:22.502 26095 26095 E CamX    : [ERROR][HAL    ] camxhal3.cpp:1175 PreLoadLiberary() Loaded Library /vendor/lib64/camera/components/com.qti.stats.haf.so success
[2026-09-01 01:07:22.906] [LOGCAT] 09-01 01:07:22.502 26095 26095 E CamX    : [ERROR][HAL    ] camxhal3.cpp:1175 PreLoadLiberary() Loaded Library /vendor/lib64/camera/components/com.qti.stats.hafoverride.so success
[2026-09-01 01:07:22.907] [LOGCAT] 09-01 01:07:22.502 26095 26095 E CamX    : [ERROR][HAL    ] camxhal3.cpp:1175 PreLoadLiberary() Loaded Library /vendor/lib64/camera/components/com.qti.stats.aecxcore.so success
[2026-09-01 01:07:22.907] [LOGCAT] 09-01 01:07:22.502  2344  2344 I adbd    : adbd service requested 'shell,v2,TERM=xterm-256color,raw:sh -c ps -A -o USER,PID,PPID,NAME,ARGS 2>/dev/null'
[2026-09-01 01:07:22.907] [LOGCAT] 09-01 01:07:22.502 11063 11076 I arhead:provider: Explicit concurrent mark compact GC freed 840KB AllocSpace bytes, 18(360KB) LOS objects, 77% free, 2316KB/10MB, paused 263us,1.960ms total 37.333ms
[2026-09-01 01:07:22.907] [LOGCAT] 09-01 01:07:22.503 26095 26095 E CamX    : [ERROR][HAL    ] camxhal3.cpp:1175 PreLoadLiberary() Loaded Library /vendor/lib64/libcamxtintlessalgo.so success
[2026-09-01 01:07:22.907] [LOGCAT] 09-01 01:07:22.503 26095 26095 I camx-service.provider.camera_provider.cpp: Loaded "QTI Camera HAL" camera module
[2026-09-01 01:07:22.907] [LOGCAT] 09-01 01:07:22.503 31303 31306 I artd    : GetBestInfo: vdex next to the dex file (/data/user_de/0/com.google.android.gms/app_chimera/m/0000010a/oat/arm64/dl-MlkitDocscanUi.optional_263032100400.vdex) is kOatUpToDate with filter 'verify' executable 'false'
[2026-09-01 01:07:22.907] [LOGCAT] 09-01 01:07:22.506 31303 31306 I artd    : GetBestInfo: vdex next to the dex file (/data/user_de/0/com.google.android.gms/app_chimera/m/000000fa/oat/arm64/dl-GamePlatform.optional_263032150400.vdex) is kOatUpToDate with filter 'verify' executable 'false'
[2026-09-01 01:07:22.907] [LOGCAT] 09-01 01:07:22.506 26095 26095 I vendor.camx.provider-service: Added camera provider service
[2026-09-01 01:07:22.907] [LOGCAT] 09-01 01:07:21.983   816   816 I servicemanager: Caller(pid=26095,uid=1047,sid=u:r:hal_camera_default:s0) Found android.hardware.camera.provider.ICameraProvider/vendor_qti/0 in device VINTF manifest.
[2026-09-01 01:07:22.907] [LOGCAT] 09-01 01:07:22.507  1745  2597 I cameraserver: Connecting to new camera provider: android.hardware.camera.provider.ICameraProvider/vendor_qti/0, isRemote? 1
[2026-09-01 01:07:22.907] [LOGCAT] 09-01 01:07:22.507 26095 26109 W vendor.qti.camera.provider-service_64: AIBinder_linkToDeath is being called with a non-null cookie and no onUnlink callback set. This might not be intended. AIBinder_DeathRecipient_setOnUnlinked should be called first.
[2026-09-01 01:07:22.908] [LOGCAT] 09-01 01:07:22.508 26095 26109 I camx-service.provider.camera_provider.cpp: notifyDeviceStateChange: New device state: 0x0
[2026-09-01 01:07:22.908] [LOGCAT] 09-01 01:07:22.509 26095 26109 I camx-service.provider.camera_provider.cpp: getVendorTags: size:323, deviceName:com.arcsoft.node.smooth_transition
[2026-09-01 01:07:22.908] [LOGCAT] 09-01 01:07:22.513 31303 31306 I artd    : GetBestInfo: odex next to the dex file (/product/app/GoogleLocationHistory/oat/arm64/GoogleLocationHistory.odex) is kOatCannotOpen: In oat file '/product/app/GoogleLocationHistory/oat/arm64/GoogleLocationHistory.odex': invalid oat header: Invalid oat version, expected 0x32373500, got 0x32363500.
[2026-09-01 01:07:22.908] [LOGCAT] 09-01 01:07:22.513 31303 31306 I artd    : GetBestInfo: vdex next to the dex file (/product/app/GoogleLocationHistory/oat/arm64/GoogleLocationHistory.vdex) is kOatUpToDate with filter 'verify' executable 'false'
[2026-09-01 01:07:22.908] [LOGCAT] 09-01 01:07:22.515 31303 31306 I artd    : GetBestInfo: odex in dalvik-cache (/data/dalvik-cache/arm64/product@priv-app@FamilyLinkParentalControls@FamilyLinkParentalControls.apk@classes.dex) is kOatUpToDate with filter 'verify' executable 'false'
[2026-09-01 01:07:22.908] [LOGCAT] 09-01 01:07:22.516 31303 31306 I artd    : GetBestInfo: odex next to the dex file (/product/priv-app/Velvet/oat/arm64/Velvet.odex) is kOatCannotOpen: In oat file '/product/priv-app/Velvet/oat/arm64/Velvet.odex': invalid oat header: Invalid oat version, expected 0x32373500, got 0x32363500.
[2026-09-01 01:07:22.908] [LOGCAT] 09-01 01:07:22.517 31303 31306 I artd    : GetBestInfo: vdex next to the dex file (/product/priv-app/Velvet/oat/arm64/Velvet.vdex) is kOatUpToDate with filter 'verify' executable 'false'
[2026-09-01 01:07:22.908] [LOGCAT] 09-01 01:07:22.518 31303 31306 I artd    : GetBestInfo: odex in dalvik-cache (/data/dalvik-cache/arm64/apex@com.android.healthfitness@app@HealthConnectBackupRestoreGoogle@370547060@HealthConnectBackupRestoreGoogle.apk@classes.dex) is kOatUpToDate with filter 'verify' executable 'false'
[2026-09-01 01:07:22.908] [LOGCAT] 09-01 01:07:22.519 31303 31306 I artd    : GetBestInfo: odex in dalvik-cache (/data/dalvik-cache/arm64/apex@com.android.healthfitness@priv-app@HealthConnectControllerGoogle@370547060@HealthConnectControllerGoogle.apk@classes.dex) is kOatUpToDate with filter 'verify' executable 'false'
[2026-09-01 01:07:22.908] [LOGCAT] 09-01 01:07:22.520 31303 31306 I artd    : GetBestInfo: odex in dalvik-cache (/data/dalvik-cache/arm64/apex@com.android.wifi@app@OsuLoginGoogle@371020840@OsuLoginGoogle.apk@classes.dex) is kOatUpToDate with filter 'verify' executable 'false'
[2026-09-01 01:07:22.909] [LOGCAT] 09-01 01:07:22.525 31303 31306 I artd    : GetBestInfo: odex next to the dex file (/data/app/~~Ws21HkKJ5y9DGaPvXynJTg==/com.google.android.inputmethod.latin-cTmaycSD_BvyZZi2Qmd_Dg==/oat/arm64/base.odex) is kOatUpToDate with filter 'speed-profile' executable 'false'
[2026-09-01 01:07:22.909] [LOGCAT] 09-01 01:07:22.526 26095 26109 I camx-service.provider.camera_provider.cpp: getCameraIdList: size:5, deviceName:device@1.1/vendor_qti/0
[2026-09-01 01:07:22.909] [LOGCAT] 09-01 01:07:22.526 26095 26109 I ChiX    : [CORE_CFG][USECASE] chxusecaseutils.cpp:1816 GetXCFASnapshotStreamList() Number of XCFA Streams from Maximum Resolution table is: 0, isVideoStream 1, total Streams: 2
[2026-09-01 01:07:22.909] [LOGCAT] 09-01 01:07:22.526 26095 26109 I ChiX    : [CORE_CFG][USECASE] chxusecaseutils.cpp:1816 GetXCFASnapshotStreamList() Number of XCFA Streams from Maximum Resolution table is: 0, isVideoStream 1, total Streams: 2
[2026-09-01 01:07:22.909] [LOGCAT] 09-01 01:07:22.526 26095 26109 I ChiX    : [CORE_CFG][USECASE] chxusecaseutils.cpp:1816 GetXCFASnapshotStreamList() Number of XCFA Streams from Maximum Resolution table is: 0, isVideoStream 1, total Streams: 2
[2026-09-01 01:07:22.909] [LOGCAT] 09-01 01:07:22.526 26095 26109 I ChiX    : [CORE_CFG][USECASE] chxusecaseutils.cpp:1816 GetXCFASnapshotStreamList() Number of XCFA Streams from Maximum Resolution table is: 0, isVideoStream 1, total Streams: 2
[2026-09-01 01:07:22.909] [LOGCAT] 09-01 01:07:22.526 26095 26109 I ChiX    : [CORE_CFG][USECASE] chxusecaseutils.cpp:1816 GetXCFASnapshotStreamList() Number of XCFA Streams from Maximum Resolution table is: 0, isVideoStream 1, total Streams: 2
[2026-09-01 01:07:22.909] [LOGCAT] 09-01 01:07:22.526 26095 26109 I ChiX    : [CORE_CFG][USECASE] chxusecaseutils.cpp:1816 GetXCFASnapshotStreamList() Number of XCFA Streams from Maximum Resolution table is: 0, isVideoStream 1, total Streams: 2
[2026-09-01 01:07:22.909] [LOGCAT] 09-01 01:07:22.526 26095 26109 I ChiX    : [CORE_CFG][USECASE] chxusecaseutils.cpp:1816 GetXCFASnapshotStreamList() Number of XCFA Streams from Maximum Resolution table is: 0, isVideoStream 1, total Streams: 2
[2026-09-01 01:07:22.909] [LOGCAT] 09-01 01:07:22.526 26095 26109 I CamX    : [CORE_CFG][HAL    ] camxhal3.cpp:2767 get_concurrent_streaming_camera_ids() Camera Id 1, 0 is supported
[2026-09-01 01:07:22.909] [LOGCAT] 09-01 01:07:22.526 26095 26109 I ChiX    : [CORE_CFG][USECASE] chxusecaseutils.cpp:1816 GetXCFASnapshotStreamList() Number of XCFA Streams from Maximum Resolution table is: 0, isVideoStream 1, total Streams: 2
[2026-09-01 01:07:22.910] [LOGCAT] 09-01 01:07:22.526 26095 26109 I ChiX    : [CORE_CFG][USECASE] chxusecaseutils.cpp:1816 GetXCFASnapshotStreamList() Number of XCFA Streams from Maximum Resolution table is: 0, isVideoStream 1, total Streams: 2
[2026-09-01 01:07:22.910] [LOGCAT] 09-01 01:07:22.526 26095 26109 I CamX    : [CORE_CFG][HAL    ] camxhal3.cpp:2767 get_concurrent_streaming_camera_ids() Camera Id 1, 2 is supported
[2026-09-01 01:07:22.910] [LOGCAT] 09-01 01:07:22.526 26095 26109 I ChiX    : [CORE_CFG][USECASE] chxusecaseutils.cpp:1816 GetXCFASnapshotStreamList() Number of XCFA Streams from Maximum Resolution table is: 0, isVideoStream 1, total Streams: 2
[2026-09-01 01:07:22.910] [LOGCAT] 09-01 01:07:22.526 26095 26109 I ChiX    : [CORE_CFG][USECASE] chxusecaseutils.cpp:1816 GetXCFASnapshotStreamList() Number of XCFA Streams from Maximum Resolution table is: 0, isVideoStream 1, total Streams: 2
[2026-09-01 01:07:22.910] [LOGCAT] 09-01 01:07:22.526 26095 26109 I CamX    : [CORE_CFG][HAL    ] camxhal3.cpp:2767 get_concurrent_streaming_camera_ids() Camera Id 1, 3 is supported
[2026-09-01 01:07:22.910] [LOGCAT] 09-01 01:07:22.526 26095 26109 I ChiX    : [CORE_CFG][USECASE] chxusecaseutils.cpp:1816 GetXCFASnapshotStreamList() Number of XCFA Streams from Maximum Resolution table is: 0, isVideoStream 1, total Streams: 2
[2026-09-01 01:07:22.910] [LOGCAT] 09-01 01:07:22.526 26095 26109 I ChiX    : [CORE_CFG][USECASE] chxusecaseutils.cpp:1816 GetXCFASnapshotStreamList() Number of XCFA Streams from Maximum Resolution table is: 0, isVideoStream 1, total Streams: 2
[2026-09-01 01:07:22.910] [LOGCAT] 09-01 01:07:22.526 26095 26109 I CamX    : [CORE_CFG][HAL    ] camxhal3.cpp:2767 get_concurrent_streaming_camera_ids() Camera Id 1, 4 is supported
[2026-09-01 01:07:22.910] [LOGCAT] 09-01 01:07:22.526 26095 26109 I camx-service.provider.camera_provider.cpp: getConcurrentCameraIds called, number of concurrent combinations supported is 4
[2026-09-01 01:07:22.910] [LOGCAT] 09-01 01:07:22.526  1745  2597 I CameraProviderManager: Enumerating new camera device: device@1.1/vendor_qti/0
[2026-09-01 01:07:22.910] [LOGCAT] 09-01 01:07:22.526 26095 26109 I camx-service.provider.camera_provider.cpp: Constructing v1.1+ AIDL camera device
[2026-09-01 01:07:22.910] [LOGCAT] 09-01 01:07:22.527 31303 31306 I artd    : GetBestInfo: odex next to the dex file (/data/app/~~e_CpdOOi558pnxv2LTQPng==/com.google.android.keep-7iAedOS8VwqgAu_L6TUXrg==/oat/arm64/base.odex) is kOatUpToDate with filter 'speed-profile' executable 'false'
[2026-09-01 01:07:22.910] [LOGCAT] 09-01 01:07:22.527 26095 26109 I camx-service.device.camera_device.cpp: CameraDevice: cameraId: 0
[2026-09-01 01:07:22.910] [LOGCAT] 09-01 01:07:22.527 26095 26109 I camx-service.device.camera_device.cpp: CameraDevice: cameraId: 0, this :0xb400007a60593df0
[2026-09-01 01:07:22.911] [LOGCAT] 09-01 01:07:22.528 31303 31306 I artd    : GetBestInfo: odex next to the dex file (/data/app/~~ecBy-ZXSPE4H6cq-1SiFwA==/com.google.android.marvin.talkback-AEWq6E3P2wBX0CCFmWJkfw==/oat/arm64/base.odex) is kOatUpToDate with filter 'speed-profile' executable 'false'
[2026-09-01 01:07:22.911] [LOGCAT] 09-01 01:07:22.529 31303 31306 I artd    : GetBestInfo: odex next to the dex file (/data/app/~~jNfEJp7xYhyCZiQOJknj-Q==/com.google.android.networkstack-yP9_1pMRlqXmzj8-p2Tf1g==/oat/arm64/base.odex) is kOatUpToDate with filter 'speed-profile' executable 'false'
[2026-09-01 01:07:22.911] [LOGCAT] 09-01 01:07:22.530 31303 31306 I artd    : GetBestInfo: odex in dalvik-cache (/data/dalvik-cache/arm64/apex@com.android.tethering@priv-app@TetheringGoogle@371021120@TetheringGoogle.apk@classes.dex) is kOatUpToDate with filter 'speed-profile' executable 'false'
[2026-09-01 01:07:22.911] [LOGCAT] 09-01 01:07:22.531 31303 31306 I artd    : GetBestInfo: odex next to the dex file (/data/app/~~XjqQEbRdhAo4GCmo5fPPQg==/com.google.android.odad-qdI4TTZXA4uFLU_RtvgA-A==/oat/arm64/base.odex) is kOatUpToDate with filter 'speed-profile' executable 'false'
[2026-09-01 01:07:22.911] [LOGCAT] 09-01 01:07:22.532 31303 31306 I artd    : GetBestInfo: odex in dalvik-cache (/data/dalvik-cache/arm64/apex@com.android.ondevicepersonalization@priv-app@OnDevicePersonalizationGoogle@370547060@OnDevicePersonalizationGoogle.apk@classes.dex) is kOatUpToDate with filter 'verify' executable 'false'
[2026-09-01 01:07:22.911] [LOGCAT] 09-01 01:07:22.533 31303 31306 I artd    : GetBestInfo: odex next to the dex file (/product/priv-app/GoogleOneTimeInitializer/oat/arm64/GoogleOneTimeInitializer.odex) is kOatCannotOpen: In oat file '/product/priv-app/GoogleOneTimeInitializer/oat/arm64/GoogleOneTimeInitializer.odex': invalid oat header: Invalid oat version, expected 0x32373500, got 0x32363500.
[2026-09-01 01:07:22.911] [LOGCAT] 09-01 01:07:22.533 31303 31306 I artd    : GetBestInfo: vdex next to the dex file (/product/priv-app/GoogleOneTimeInitializer/oat/arm64/GoogleOneTimeInitializer.vdex) is kOatUpToDate with filter 'verify' executable 'false'
[2026-09-01 01:07:22.911] [LOGCAT] 09-01 01:07:22.533  1745  2597 E CameraProviderManager: addDynamicDepthTags: Advertised depth exclusive tag but value is not present!
[2026-09-01 01:07:22.911] [LOGCAT] 09-01 01:07:22.534  1745  2597 E cameraserver: AidlDeviceInfo3: Failed appending dynamic depth tags: Invalid argument (-22)
[2026-09-01 01:07:22.911] [LOGCAT] 09-01 01:07:22.535 31303 31306 I artd    : GetBestInfo: odex in dalvik-cache (/data/dalvik-cache/arm64/system@priv-app@GooglePackageInstaller@GooglePackageInstaller.apk@classes.dex) is kOatUpToDate with filter 'speed-profile' executable 'false'
[2026-09-01 01:07:22.911] [LOGCAT] 09-01 01:07:22.535  1745  2597 W CameraProviderManager: Camera provider android.hardware.camera.provider.ICameraProvider/vendor_qti/0 says an unknown camera device@1.1/vendor_qti/0 now has torch status 1. Curious.
[2026-09-01 01:07:22.912] [LOGCAT] 09-01 01:07:22.535  1745  2597 I CameraProviderManager: Enumerating new camera device: device@1.1/vendor_qti/1
[2026-09-01 01:07:22.912] [LOGCAT] 09-01 01:07:22.535 26095 26109 I camx-service.provider.camera_provider.cpp: Constructing v1.1+ AIDL camera device
[2026-09-01 01:07:22.912] [LOGCAT] 09-01 01:07:22.535 26095 26109 I camx-service.device.camera_device.cpp: CameraDevice: cameraId: 1
[2026-09-01 01:07:22.912] [LOGCAT] 09-01 01:07:22.535 26095 26109 I camx-service.device.camera_device.cpp: CameraDevice: cameraId: 1, this :0xb400007a60596470
[2026-09-01 01:07:22.912] [LOGCAT] 09-01 01:07:22.536 31303 31306 I artd    : GetBestInfo: odex next to the dex file (/data/app/~~CsOESgbzebEpHj_0S4nHSg==/com.google.android.partnersetup-vr1y5gm4CCrg8smcrRe72A==/oat/arm64/base.odex) is kOatUpToDate with filter 'speed-profile' executable 'false'
[2026-09-01 01:07:22.912] [LOGCAT] 09-01 01:07:22.537 31303 31306 I artd    : GetBestInfo: odex in dalvik-cache (/data/dalvik-cache/arm64/apex@com.android.permission@priv-app@GooglePermissionController@371017160@GooglePermissionController.apk@classes.dex) is kOatUpToDate with filter 'speed-profile' executable 'false'
[2026-09-01 01:07:22.912] [LOGCAT] 09-01 01:07:22.539 31303 31306 I artd    : GetBestInfo: odex in dalvik-cache (/data/dalvik-cache/arm64/apex@com.android.mediaprovider@priv-app@PhotopickerGoogle@371513040@PhotopickerGoogle.apk@classes.dex) is kOatUpToDate with filter 'speed-profile' executable 'false'
